运输架次编号,通信阶段,开始时刻（s）,结束时刻（s）,保障方式,中继架次编号
P00030,leg2-cruise,5766.849516655553,5771.843201268513,中继,RU-003
P00041,leg2-cruise,5766.849516655553,5771.843201268513,直连,
P00044,leg2-cruise,5766.849516655553,5771.843201268513,直连,
P00143,leg2-cruise,5766.849516655553,5771.843201268513,直连,
P00275,leg2-cruise,5766.849516655553,5771.843201268513,直连,
P00278,leg2-cruise,5766.849516655553,5771.843201268513,直连,
P00018,leg1-cruise,5770.236054748098,5775.003970154889,直连,
P00009,leg2-cruise,5771.843201268513,5776.836885881474,中继,RU-003
P00030,leg2-cruise,5771.843201268513,5776.836885881474,中继,RU-003
P00041,leg2-cruise,5771.843201268513,5776.836885881474,直连,
P00044,leg2-cruise,5771.843201268513,5776.836885881474,直连,
P00143,leg2-cruise,5771.843201268513,5776.836885881474,直连,
P00275,leg2-cruise,5771.843201268513,5776.836885881474,直连,
P00278,leg2-cruise,5771.843201268513,5776.836885881474,直连,
P00018,leg1-cruise,5775.003970154889,5779.77188556168,直连,
P00009,leg2-cruise,5776.836885881474,5781.830570494435,中继,RU-003
P00030,leg2-cruise,5776.836885881474,5781.830570494435,中继,RU-003
P00041,leg2-cruise,5776.836885881474,5781.830570494435,直连,
P00044,leg2-cruise,5776.836885881474,5781.830570494435,直连,
P00143,leg2-cruise,5776.836885881474,5781.830570494435,直连,
P00275,leg2-cruise,5776.836885881474,5781.830570494435,直连,
P00278,leg2-cruise,5776.836885881474,5781.830570494435,直连,
P00018,leg1-cruise,5779.77188556168,5784.539800968471,直连,
P00009,leg2-cruise,5781.830570494435,5786.824255107396,中继,RU-003
P00030,leg2-cruise,5781.830570494435,5786.824255107396,中继,RU-003
P00041,leg2-cruise,5781.830570494435,5786.824255107396,直连,
P00044,leg2-cruise,5781.830570494435,5786.824255107396,直连,
P00143,leg2-cruise,5781.830570494435,5786.824255107396,直连,
P00275,leg2-cruise,5781.830570494435,5786.824255107396,直连,
P00278,leg2-cruise,5781.830570494435,5786.824255107396,直连,
P00018,leg1-cruise,5784.539800968471,5789.307716375262,直连,
P00009,leg2-cruise,5786.824255107396,5791.817939720357,中继,RU-003
P00030,leg2-cruise,5786.824255107396,5791.817939720357,中继,RU-003
P00041,leg2-cruise,5786.824255107396,5791.817939720357,直连,
P00044,leg2-cruise,5786.824255107396,5791.817939720357,直连,
P00143,leg2-cruise,5786.824255107396,5791.817939720357,直连,
P00275,leg2-cruise,5786.824255107396,5791.817939720357,直连,
P00278,leg2-cruise,5786.824255107396,5791.817939720357,直连,
P00018,leg1-cruise,5789.307716375262,5794.075631782053,直连,
P00009,leg2-cruise,5791.817939720357,5796.811624333317,中继,RU-003
P00030,leg2-cruise,5791.817939720357,5796.811624333317,中继,RU-003
P00041,leg2-cruise,5791.817939720357,5796.811624333317,直连,
P00044,leg2-cruise,5791.817939720357,5796.811624333317,直连,
P00143,leg2-cruise,5791.817939720357,5796.811624333317,直连,
P00275,leg2-cruise,5791.817939720357,5796.811624333317,直连,
P00278,leg2-cruise,5791.817939720357,5796.811624333317,直连,
P00018,leg1-cruise,5794.075631782053,5798.843547188844,直连,
P00009,leg2-cruise,5796.811624333317,5801.805308946278,中继,RU-003
P00030,leg2-cruise,5796.811624333317,5801.805308946278,中继,RU-003
P00041,leg2-cruise,5796.811624333317,5801.805308946278,直连,
P00044,leg2-cruise,5796.811624333317,5801.805308946278,直连,
P00143,leg2-cruise,5796.811624333317,5801.805308946278,直连,
P00275,leg2-cruise,5796.811624333317,5801.805308946278,直连,
P00278,leg2-cruise,5796.811624333317,5801.805308946278,直连,
P00018,leg1-cruise,5798.843547188844,5803.611462595636,直连,
P00009,leg2-cruise,5801.805308946278,5806.79899355924,中继,RU-003
P00030,leg2-cruise,5801.805308946278,5806.79899355924,中继,RU-003
P00041,leg2-cruise,5801.805308946278,5806.79899355924,直连,
P00044,leg2-cruise,5801.805308946278,5806.79899355924,直连,
P00143,leg2-cruise,5801.805308946278,5806.79899355924,直连,
P00275,leg2-cruise,5801.805308946278,5806.79899355924,直连,
P00278,leg2-cruise,5801.805308946278,5806.79899355924,直连,
P00018,leg1-cruise,5803.611462595636,5808.379378002427,直连,
P00009,leg2-cruise,5806.79899355924,5811.7926781722,中继,RU-003
P00030,leg2-cruise,5806.79899355924,5811.7926781722,中继,RU-003
P00041,leg2-cruise,5806.79899355924,5811.7926781722,直连,
P00044,leg2-cruise,5806.79899355924,5811.7926781722,直连,
P00143,leg2-cruise,5806.79899355924,5811.7926781722,直连,
P00275,leg2-cruise,5806.79899355924,5811.7926781722,直连,
P00278,leg2-cruise,5806.79899355924,5811.7926781722,直连,
P00018,leg1-cruise,5808.379378002427,5813.147293409218,直连,
P00009,leg2-cruise,5811.7926781722,5816.78636278516,中继,RU-003
P00030,leg2-cruise,5811.7926781722,5816.78636278516,中继,RU-003
P00041,leg2-cruise,5811.7926781722,5816.78636278516,直连,
P00044,leg2-cruise,5811.7926781722,5816.78636278516,直连,
P00143,leg2-cruise,5811.7926781722,5816.78636278516,直连,
P00275,leg2-cruise,5811.7926781722,5816.78636278516,直连,
P00278,leg2-cruise,5811.7926781722,5816.78636278516,直连,
P00018,leg1-cruise,5813.147293409218,5817.915208816009,直连,
P00009,leg2-cruise,5816.78636278516,5821.780047398121,中继,RU-003
P00030,leg2-cruise,5816.78636278516,5821.780047398121,中继,RU-003
P00041,leg2-cruise,5816.78636278516,5821.780047398121,直连,
P00044,leg2-cruise,5816.78636278516,5821.780047398121,直连,
P00143,leg2-cruise,5816.78636278516,5821.780047398121,直连,
P00275,leg2-cruise,5816.78636278516,5821.780047398121,直连,
P00278,leg2-cruise,5816.78636278516,5821.780047398121,直连,
P00018,leg1-cruise,5817.915208816009,5822.6831242228,直连,
P00009,leg2-cruise,5821.780047398121,5826.773732011083,中继,RU-003
P00030,leg2-cruise,5821.780047398121,5826.773732011083,中继,RU-003
P00041,leg2-cruise,5821.780047398121,5826.773732011083,直连,
P00044,leg2-cruise,5821.780047398121,5826.773732011083,直连,
P00143,leg2-cruise,5821.780047398121,5826.773732011083,直连,
P00275,leg2-cruise,5821.780047398121,5826.773732011083,直连,
P00278,leg2-cruise,5821.780047398121,5826.773732011083,直连,
P00018,leg1-cruise,5822.6831242228,5827.451039629592,直连,
P00009,leg2-cruise,5826.773732011083,5831.767416624043,中继,RU-003
P00030,leg2-cruise,5826.773732011083,5831.767416624043,中继,RU-003
P00041,leg2-cruise,5826.773732011083,5831.767416624043,直连,
P00044,leg2-cruise,5826.773732011083,5831.767416624043,直连,
P00143,leg2-cruise,5826.773732011083,5831.767416624043,直连,
P00275,leg2-cruise,5826.773732011083,5831.767416624043,直连,
P00278,leg2-cruise,5826.773732011083,5831.767416624043,直连,
P00018,leg1-cruise,5827.451039629592,5832.218955036383,直连,
P00009,leg2-cruise,5831.767416624043,5836.761101237003,中继,RU-003
P00030,leg2-cruise,5831.767416624043,5836.761101237003,中继,RU-003
P00041,leg2-cruise,5831.767416624043,5836.761101237003,直连,
P00044,leg2-cruise,5831.767416624043,5836.761101237003,直连,
P00143,leg2-cruise,5831.767416624043,5836.761101237003,直连,
P00275,leg2-cruise,5831.767416624043,5836.761101237003,直连,
P00278,leg2-cruise,5831.767416624043,5836.761101237003,直连,
P00018,leg1-cruise,5832.218955036383,5836.986870443174,直连,
P00009,leg2-cruise,5836.761101237003,5841.754785849965,中继,RU-003
P00030,leg2-cruise,5836.761101237003,5841.754785849965,中继,RU-003
P00041,leg2-cruise,5836.761101237003,5841.754785849965,直连,
P00044,leg2-cruise,5836.761101237003,5841.754785849965,直连,
P00143,leg2-cruise,5836.761101237003,5841.754785849965,直连,
P00275,leg2-cruise,5836.761101237003,5841.754785849965,直连,
P00278,leg2-cruise,5836.761101237003,5841.754785849965,直连,
P00018,leg1-cruise,5836.986870443174,5841.754785849965,直连,
P00009,leg2-cruise,5841.754785849965,5846.719954081696,直连,
P00018,leg1-cruise,5841.754785849965,5846.361228964448,直连,
P00030,leg2-cruise,5841.754785849965,5846.669618083255,直连,
P00041,leg2-cruise,5841.754785849965,5846.697570152464,直连,
P00044,leg2-cruise,5841.754785849965,5846.642387552682,直连,
P00143,leg2-cruise,5841.754785849965,5849.733908779119,直连,
P00275,leg2-cruise,5841.754785849965,5846.714897323069,直连,
P00278,leg2-cruise,5841.754785849965,5846.714897323069,直连,
P00018,leg1-cruise,5846.361228964448,5850.967672078932,直连,
P00044,leg2-cruise,5846.642387552682,5851.529989255398,直连,
P00030,leg2-cruise,5846.669618083255,5851.584450316544,直连,
P00041,leg2-cruise,5846.697570152464,5851.640354454964,直连,
P00275,leg2-cruise,5846.714897323069,5851.675008796173,直连,
P00278,leg2-cruise,5846.714897323069,5851.675008796173,直连,
P00009,leg2-cruise,5846.719954081696,5851.685122313428,直连,
P00143,leg2-cruise,5849.733908779119,5857.713031708272,直连,
P00018,leg1-cruise,5850.967672078932,5855.574115193415,直连,
P00044,leg2-cruise,5851.529989255398,5856.417590958114,直连,
P00030,leg2-cruise,5851.584450316544,5856.499282549834,直连,
P00041,leg2-cruise,5851.640354454964,5856.583138757464,直连,
P00275,leg2-cruise,5851.675008796173,5856.635120269277,直连,
P00278,leg2-cruise,5851.675008796173,5856.635120269277,直连,
P00009,leg2-cruise,5851.685122313428,5856.65029054516,直连,
P00018,leg1-cruise,5855.574115193415,5860.180558307899,直连,
P00044,leg2-cruise,5856.417590958114,5861.305192660831,直连,
P00030,leg2-cruise,5856.499282549834,5861.414114783123,直连,
P00041,leg2-cruise,5856.583138757464,5861.525923059964,直连,
P00275,leg2-cruise,5856.635120269277,5861.595231742382,直连,
P00278,leg2-cruise,5856.635120269277,5861.595231742382,直连,
P00009,leg2-cruise,5856.65029054516,5861.615458776892,直连,
P00143,leg2-descent,5857.713031708272,5867.403472382101,直连,
P00018,leg1-cruise,5860.180558307899,5864.787001422383,直连,
P00044,leg2-cruise,5861.305192660831,5866.192794363547,直连,
P00030,leg2-cruise,5861.414114783123,5866.328947016413,直连,
P00041,leg2-cruise,5861.525923059964,5866.468707362464,直连,
P00275,leg2-cruise,5861.595231742382,5866.555343215486,直连,
P00278,leg2-cruise,5861.595231742382,5866.555343215486,直连,
P00009,leg2-cruise,5861.615458776892,5866.580627008623,直连,
P00018,leg1-cruise,5864.787001422383,5869.393444536866,直连,
P00044,leg2-cruise,5866.192794363547,5871.080396066264,直连,
P00030,leg2-cruise,5866.328947016413,5871.243779249703,直连,
P00041,leg2-cruise,5866.468707362464,5871.411491664963,直连,
P00275,leg2-cruise,5866.555343215486,5871.51545468859,直连,
P00278,leg2-cruise,5866.555343215486,5871.51545468859,直连,
P00009,leg2-cruise,5866.580627008623,5871.545795240356,直连,
P00143,leg2-descent,5867.403472382101,5877.093913055928,直连,
P00018,leg1-cruise,5869.393444536866,5873.999887651349,直连,
P00044,leg2-cruise,5871.080396066264,5875.967997768981,直连,
P00030,leg2-cruise,5871.243779249703,5876.158611482992,直连,
P00041,leg2-cruise,5871.411491664963,5876.354275967464,直连,
P00275,leg2-cruise,5871.51545468859,5876.475566161695,直连,
P00278,leg2-cruise,5871.51545468859,5876.475566161695,直连,
P00009,leg2-cruise,5871.545795240356,5876.510963472087,直连,
P00018,leg1-cruise,5873.999887651349,5878.606330765832,直连,
P00044,leg2-cruise,5875.967997768981,5880.855599471698,直连,
P00030,leg2-cruise,5876.158611482992,5881.073443716282,直连,
P00041,leg2-cruise,5876.354275967464,5881.297060269963,直连,
P00275,leg2-cruise,5876.475566161695,5881.435677634799,直连,
P00278,leg2-cruise,5876.475566161695,5881.435677634799,直连,
P00009,leg2-cruise,5876.510963472087,5881.476131703819,直连,
P00143,leg2-descent,5877.093913055928,5886.784353729756,直连,
P00018,leg1-cruise,5878.606330765832,5883.212773880316,直连,
P00044,leg2-cruise,5880.855599471698,5885.743201174415,直连,
P00030,leg2-cruise,5881.073443716282,5885.988275949572,直连,
P00041,leg2-cruise,5881.297060269963,5886.239844572463,直连,
P00275,leg2-cruise,5881.435677634799,5886.395789107903,直连,
P00278,leg2-cruise,5881.435677634799,5886.395789107903,直连,
P00009,leg2-cruise,5881.476131703819,5886.441299935551,直连,
P00018,leg1-cruise,5883.212773880316,5887.8192169948,直连,
P00044,leg2-cruise,5885.743201174415,5890.630802877131,直连,
P00030,leg2-cruise,5885.988275949572,5890.903108182862,直连,
P00041,leg2-cruise,5886.239844572463,5891.182628874963,直连,
P00275,leg2-cruise,5886.395789107903,5891.355900581007,直连,
P00278,leg2-cruise,5886.395789107903,5891.355900581007,直连,
P00009,leg2-cruise,5886.441299935551,5891.406468167283,直连,
P00143,leg2-descent,5886.784353729756,5896.474794403584,直连,
P00018,leg1-cruise,5887.8192169948,5892.425660109283,直连,
P00044,leg2-descent,5890.630802877131,5900.496806017667,直连,
P00030,leg2-cruise,5890.903108182862,5895.817940416151,直连,
P00041,leg2-cruise,5891.182628874963,5896.125413177462,直连,
P00275,leg2-cruise,5891.355900581007,5896.316012054111,直连,
P00278,leg2-cruise,5891.355900581007,5896.316012054111,直连,
P00009,leg2-cruise,5891.406468167283,5896.371636399014,直连,
P00018,leg1-cruise,5892.425660109283,5897.032103223766,直连,
P00030,leg2-cruise,5895.817940416151,5900.73277264944,直连,
P00041,leg2-cruise,5896.125413177462,5901.068197479962,直连,
P00275,leg2-cruise,5896.316012054111,5901.276123527215,直连,
P00278,leg2-cruise,5896.316012054111,5901.276123527215,直连,
P00009,leg2-cruise,5896.371636399014,5901.336804630746,直连,
P00143,leg2-descent,5896.474794403584,5906.165235077413,直连,
P00018,leg1-cruise,5897.032103223766,5901.63854633825,直连,
P00044,leg2-descent,5900.496806017667,5910.362809158203,直连,
P00030,leg2-cruise,5900.73277264944,5905.64760488273,直连,
P00041,leg2-cruise,5901.068197479962,5906.010981782461,直连,
P00275,leg2-cruise,5901.276123527215,5906.236235000319,直连,
P00278,leg2-cruise,5901.276123527215,5906.236235000319,直连,
P00009,leg2-cruise,5901.336804630746,5906.301972862479,直连,
P00018,leg1-cruise,5901.63854633825,5906.244989452734,直连,
P00030,leg2-cruise,5905.64760488273,5910.56243711602,直连,
P00041,leg2-cruise,5906.010981782461,5910.953766084962,直连,
P00143,leg2-descent,5906.165235077413,5915.855675751241,直连,
P00275,leg2-cruise,5906.236235000319,5911.196346473424,直连,
P00278,leg2-cruise,5906.236235000319,5911.196346473424,直连,
P00018,leg1-cruise,5906.244989452734,5910.851432567217,直连,
P00009,leg2-cruise,5906.301972862479,5911.26714109421,直连,
P00044,leg2-descent,5910.362809158203,5920.228812298739,直连,
P00030,leg2-cruise,5910.56243711602,5915.47726934931,直连,
P00018,leg1-cruise,5910.851432567217,5915.4578756817,直连,
P00041,leg2-cruise,5910.953766084962,5915.896550387462,直连,
P00275,leg2-cruise,5911.196346473424,5916.156457946528,直连,
P00278,leg2-cruise,5911.196346473424,5916.156457946528,直连,
P00009,leg2-cruise,5911.26714109421,5916.232309325942,直连,
P00018,leg1-cruise,5915.4578756817,5920.064318796183,直连,
P00030,leg2-cruise,5915.47726934931,5920.392101582599,直连,
P00041,leg2-cruise,5915.896550387462,5920.839334689961,直连,
P00275,leg2-cruise,5916.156457946528,5921.116569419632,直连,
P00278,leg2-cruise,5916.156457946528,5921.116569419632,直连,
P00009,leg2-cruise,5916.232309325942,5921.197477557674,直连,
P00018,leg1-cruise,5920.064318796183,5924.670761910667,直连,
P00044,leg2-descent,5920.228812298739,5930.094815439275,直连,
P00030,leg2-cruise,5920.392101582599,5925.306933815889,直连,
P00041,leg2-cruise,5920.839334689961,5925.782118992462,直连,
P00275,leg2-cruise,5921.116569419632,5926.076680892736,直连,
P00278,leg2-cruise,5921.116569419632,5926.076680892736,直连,
P00009,leg2-cruise,5921.197477557674,5926.162645789405,直连,
P00018,leg1-descent,5924.670761910667,5932.996937447777,直连,
P00030,leg2-cruise,5925.306933815889,5930.221766049179,直连,
P00041,leg2-cruise,5925.782118992462,5930.724903294961,直连,
P00275,leg2-cruise,5926.076680892736,5931.03679236584,直连,
P00278,leg2-cruise,5926.076680892736,5931.03679236584,直连,
P00009,leg2-cruise,5926.162645789405,5931.127814021137,直连,
P00044,leg2-descent,5930.094815439275,5939.960818579812,直连,
P00030,leg2-cruise,5930.221766049179,5935.136598282468,直连,
P00041,leg2-cruise,5930.724903294961,5935.667687597461,直连,
P00275,leg2-cruise,5931.03679236584,5935.996903838944,直连,
P00278,leg2-cruise,5931.03679236584,5935.996903838944,直连,
P00009,leg2-cruise,5931.127814021137,5936.092982252869,直连,
P00018,leg1-descent,5932.996937447777,5941.323112984886,直连,
P00030,leg2-cruise,5935.136598282468,5940.051430515759,直连,
P00041,leg2-cruise,5935.667687597461,5940.61047189996,直连,
P00275,leg2-cruise,5935.996903838944,5940.957015312048,直连,
P00278,leg2-cruise,5935.996903838944,5940.957015312048,直连,
P00009,leg2-cruise,5936.092982252869,5941.0581504846,直连,
P00044,leg2-descent,5939.960818579812,5949.826821720349,直连,
P00030,leg2-cruise,5940.051430515759,5944.966262749048,直连,
P00041,leg2-cruise,5940.61047189996,5945.55325620246,直连,
P00275,leg2-cruise,5940.957015312048,5945.917126785153,直连,
P00278,leg2-cruise,5940.957015312048,5945.917126785153,直连,
P00009,leg2-cruise,5941.0581504846,5946.023318716332,直连,
P00018,leg1-descent,5941.323112984886,5949.649288521995,直连,
P00030,leg2-cruise,5944.966262749048,5949.881094982337,直连,
P00041,leg2-cruise,5945.55325620246,5950.496040504961,直连,
P00275,leg2-cruise,5945.917126785153,5950.877238258257,直连,
P00278,leg2-cruise,5945.917126785153,5950.877238258257,直连,
P00009,leg2-cruise,5946.023318716332,5950.988486948064,直连,
P00018,leg1-descent,5949.649288521995,5957.975464059105,直连,
P00044,leg2-descent,5949.826821720349,5959.692824860885,直连,
P00030,leg2-cruise,5949.881094982337,5954.795927215628,直连,
P00041,leg2-cruise,5950.496040504961,5955.43882480746,直连,
P00275,leg2-cruise,5950.877238258257,5955.837349731361,直连,
P00278,leg2-cruise,5950.877238258257,5955.837349731361,直连,
P00009,leg2-cruise,5950.988486948064,5955.953655179796,直连,
P00030,leg2-cruise,5954.795927215628,5959.710759448917,直连,
